Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250049-València-Conselleria Meteo.
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	Veloc.máx.
22/09/2022	13	1,5	165	26	72	1003	844	0	8,6
22/09/2022	14	1	177	26,2	70	1003	678	0	6,8
22/09/2022	15	1,1	189	24	82	1003	66	0	6,4
22/09/2022	16	0,5	188	23,8	85	1003	75	0	4,4
22/09/2022	17	2,3	122	23,6	86	1003	37	0	6
22/09/2022	18	3,5	130	23,4	85	1003	32	0,4	6,6
22/09/2022	19	1	113	22,9	91	1004	2	0,8	3,8
22/09/2022	20	0,2	74	22,5	96	1004	1	0,4	1,8
22/09/2022	21	2,3	25	21,1	100	1005	1	0	4,4
22/09/2022	22	0,6	15	21,2	100	1005	1	0	2
22/09/2022	23	0,5	22	21,1	100	1004	1	0,4	2,2
23/09/2022	00	0,2	302	20,7	100	1004	1	0	1,7
23/09/2022	01	0,1	311	20,4	100	1004	1	0	1
23/09/2022	02	0,3	313	20,3	100	1004	1	0	1,4
23/09/2022	03	0,2	317	20	100	1004	1	0	1,8
23/09/2022	04	0,4	320	19,9	100	1004	1	0	2,3
23/09/2022	05	0,6	318	19,8	100	1004	1	0	2,3
23/09/2022	06	0,1	316	19,9	100	1004	3	0	0,2
23/09/2022	07	0,1	316	20	100	1004	59	0	1
23/09/2022	08	0,1	307	21,9	98	1004	257	0	0,3
23/09/2022	09	0,1	329	24,2	86	1005	478	0	0,4
23/09/2022	10	0,1	309	26	77	1005	526	0	0,2
23/09/2022	11	0,1	337	25,7	76	1004	285	0	0,4
23/09/2022	12	0,7	95	26,6	72	1004	702	0	2,6
23/09/2022	13	1,6	136	26,3	72	1003	600	0	5
23/09/2022	14	3,6	132	25,9	75	1002	623	0	8,1
23/09/2022	15	6,9	139	24,8	80	1001	543	0	10,5
23/09/2022	16	6	140	25,1	76	1000	342	0	9
23/09/2022	17	4,8	143	25	76	1000	109	0	8,8
23/09/2022	18	2,6	126	25,1	75	1000	44	0	5,6
23/09/2022	19	0,8	138	25	76	1000	3	0	3,3
23/09/2022	20	0,3	122	24,5	93	1000	2	0	1,2
23/09/2022	21	0,1	341	23,8	98	1000	2	0	1,1
23/09/2022	22	0,1	323	22,7	96	1000	2	0	1,7
23/09/2022	23	0,2	296	22	99	1000	2	0	2,1
24/09/2022	00	0,5	298	21,5	100	999	2	0	3,6
24/09/2022	01	0,8	292	21,1	100	999	2	0	3,6
24/09/2022	02	0,2	281	20,5	100	999	1	0	2,6
24/09/2022	03	0,8	287	20,3	100	998	1	0	3,6
24/09/2022	04	0,2	290	19,9	100	997	1	0	2,6
24/09/2022	05	0,1	276	19,3	100	997	1	0	0,8
24/09/2022	06	0,1	306	19	100	998	3	0	0,5
24/09/2022	07	0,1	311	20,1	93	998	92	0	0,6
24/09/2022	08	0,1	306	21,6	86	999	158	0	0,1
24/09/2022	09	0,4	5	22,8	85	999	269	0	2,3
24/09/2022	10	3,1	56	23,2	91	999	326	0	10
24/09/2022	11	4	62	23	88	999	325	0	11,8
24/09/2022	12	3	74	23,4	83	999	479	0	10
24/09/2022	13	1,6	122	23,7	81	998	453	0	8,4
24/09/2022	14	1	176	24,4	78	997	559	0	6,2
24/09/2022	15	1,2	116	23,9	79	996	391	0	6,8
24/09/2022	16	0,8	123	24	79	996	283	0	5,9
24/09/2022	17	0,8	180	23,3	82	996	126	0	5,7
24/09/2022	18	0,6	170	22,8	86	996	9	0	5,7
24/09/2022	19	2,2	72	22,6	93	997	2	0	7
24/09/2022	20	3,9	39	22,2	90	997	2	0	9,4
24/09/2022	21	4,8	36	21,8	87	997	2	0	10,6
24/09/2022	22	5,8	33	21,4	91	998	2	0	11,2
24/09/2022	23	5,8	30	21,1	91	998	2	0	10,4
25/09/2022	00	4,4	32	20,8	83	998	2	0	9,3
25/09/2022	01	2,6	23	20,8	74	998	2	0	6,5
25/09/2022	02	1,3	32	20,8	69	998	2	0	4,2
25/09/2022	03	0,1	330	20,6	80	997	1	0	1,4
25/09/2022	04	0,1	326	19,9	85	997	2	0	1,8
25/09/2022	05	0,7	22	19,9	74	998	2	0	2,5
25/09/2022	06	2,7	33	19,5	67	998	3	0	6,9
25/09/2022	07	3,5	34	19,1	62	998	89	0	7,8
25/09/2022	08	4,6	35	19,6	57	999	184	0	9,5
25/09/2022	09	5	33	20,3	51	999	489	0	9,9
25/09/2022	10	2,1	87	21,4	50	999	413	0	7,3
25/09/2022	11	2	139	22,2	49	999	725	0	8,9
25/09/2022	12	1,6	142	22,9	51	999	778	0	8,5
25/09/2022	13	1,7	161	22,9	56	998	697	0	8,2
25/09/2022	14	1,7	186	22,6	61	998	523	0	9,3
25/09/2022	15	1,9	155	22,2	68	997	347	0	8,7
25/09/2022	16	2	137	21,6	76	997	130	0	8
25/09/2022	17	3,8	119	21	85	997	25	0	12,1
25/09/2022	18	6,4	50	20,2	96	997	4	0,8	13,9
25/09/2022	19	5,7	66	19,3	100	997	1	1,6	13,4
25/09/2022	20	3,3	50	17,7	100	998	0	6	9,1
25/09/2022	21	5,8	41	17,3	100	998	0	4	11,6
25/09/2022	22	6,5	29	17,5	100	999	1	0	11,8
25/09/2022	23	10	31	17,4	100	999	1	0,4	18,1
26/09/2022	00	7	30	17,5	100	999	1	0	13
26/09/2022	01	1,5	300	17,9	90	999	1	0	5,8
26/09/2022	02	2,1	316	18,3	69	999	1	0	6,7
26/09/2022	03	0,2	333	18,4	65	998	1	0	1,4
26/09/2022	04	0,3	306	18,1	78	998	1	0	2,1
26/09/2022	05	0,1	288	17,7	98	998	1	0	2,1
26/09/2022	06	1	314	17,5	98	998	1	0	3,9
26/09/2022	07	0,6	301	17,5	91	999	52	0	3,2
26/09/2022	08	1,4	319	17,7	84	999	155	0	4,9
26/09/2022	09	0,1	320	19,1	72	1000	224	0	1,5
26/09/2022	10	0,1	338	20,8	67	1000	288	0	1,2
26/09/2022	11	0,1	324	21,2	67	1000	360	0	1,7
26/09/2022	12	0,3	61	22,5	62	1000	556	0,4	1,8
26/09/2022	13	1,9	140	21,5	76	1000	458	0	5,1
26/09/2022	14	2,7	134	21	80	999	455	0	6,2
26/09/2022	15	4,8	140	21,1	80	999	603	0	8,6
26/09/2022	16	4,3	144	20,8	86	999	354	0	8,4
26/09/2022	17	3,3	146	20,2	91	999	55	0	6,6
26/09/2022	18	3,3	136	20,2	94	999	30	0	6,1
26/09/2022	19	1,1	157	19,8	100	999	2	0	3
26/09/2022	20	0,1	270	19,4	100	1000	2	0	0,2
26/09/2022	21	0,1	335	19,2	100	1000	1	0	0,3
26/09/2022	22	0,1	331	18,8	100	1000	1	0	0,2
26/09/2022	23	0,8	317	17,8	100	1000	1	0	2,7
27/09/2022	00	1,8	317	17,2	100	1000	1	0	4,5
27/09/2022	01	1,5	321	16,8	100	1001	1	0	4
27/09/2022	02	2	317	16,7	98	1000	1	0	5,6
27/09/2022	03	5,6	315	16,4	87	1000	1	0	10,2
27/09/2022	04	3,4	298	16,1	76	1000	1	0	7,9
27/09/2022	05	1,2	282	15,6	81	1000	1	0	4,5
27/09/2022	06	2,7	278	15,1	84	999	3	0	6,8
27/09/2022	07	2,5	290	15,4	74	999	114	0	7,2
27/09/2022	08	12,3	299	15,4	51	999	253	317	8,9
27/09/2022	09	11,8	304	17,8	42	1000	447	312	8,7
27/09/2022	10	6,3	312	21,4	42	1000	672	0	13,2
27/09/2022	11	2	299	23,7	35	999	696	0	6,5
27/09/2022	12	0,7	295	25,7	31	999	839	0	5
27/09/2022	13	1,6	310	26,6	29	998	821	0	7,6
27/09/2022	14	0,9	311	27,6	26	997	740	0	7,1
27/09/2022	15	1,5	298	28,5	24	997	604	0	7,4
27/09/2022	16	0,9	320	29,1	22	997	425	0	5,9
27/09/2022	17	1,9	127	27,2	34	997	215	0	5
27/09/2022	18	1,9	124	25,5	43	997	37	0	3,8
27/09/2022	19	0,1	309	24,7	42	998	3	0	0,3
27/09/2022	20	1,9	346	23,7	48	999	3	0	6,2
27/09/2022	21	2,6	33	22,1	74	1000	2	0	6
27/09/2022	22	4,1	42	21,8	72	1000	2	0	8,1
27/09/2022	23	3,8	63	21,7	51	1000	3	0	7,6
28/09/2022	00	0,9	319	20,4	53	1000	2	0	3,7
28/09/2022	01	3,8	304	20,1	49	1000	2	0	7,7
28/09/2022	02	1,8	283	19,4	49	1000	2	0	5
28/09/2022	03	2,7	301	18,6	51	999	2	0	5,9
28/09/2022	04	2,5	285	17,4	55	999	2	0	6,2
28/09/2022	05	2,5	291	17,4	55	999	2	0	5,8
28/09/2022	06	2,9	282	17,1	56	998	4	0	7,5
28/09/2022	07	3,5	277	17,2	57	998	110	0	7,7
28/09/2022	08	0,6	289	19,4	51	999	309	0	2,9
28/09/2022	09	0,1	261	22,1	44	999	515	0	1,6
28/09/2022	10	0,7	216	24	39	998	676	0	4
28/09/2022	11	0,4	192	26,3	34	998	782	0	3,6
28/09/2022	12	0,8	302	27,3	29	997	586	0	6,3
28/09/2022	13	1,8	295	27,7	27	996	588	0	8,3
28/09/2022	14	1,7	292	28,2	26	994	473	0	7,3
28/09/2022	15	1,9	305	28,1	25	994	329	0	7,5
28/09/2022	16	4,2	293	28	24	993	275	0	10,6
28/09/2022	17	3,9	279	27,6	23	993	138	0	11,2
28/09/2022	18	3,6	265	26,7	29	993	44	0	10,3
28/09/2022	19	3,3	272	25	31	993	2	0	8,8
28/09/2022	20	1,3	299	24	33	993	3	0	4,8
28/09/2022	21	2,9	317	23,4	34	994	3	0	6,2
28/09/2022	22	2,8	318	23,1	34	994	3	0	5,3
28/09/2022	23	0,2	323	21,7	38	994	3	0	2,4
29/09/2022	00	1,3	283	21,6	37	994	3	0	4,3
29/09/2022	01	3,3	270	20,5	39	994	2	0	7
29/09/2022	02	3,3	289	19,7	42	993	2	0	7,2
29/09/2022	03	2,5	295	18,8	45	993	2	0	6,6
29/09/2022	04	3,9	303	18,2	47	992	2	0	7,2
29/09/2022	05	3,5	312	17,8	48	992	2	0	7
29/09/2022	06	1,9	303	17,5	49	992	3	0	5,3
29/09/2022	07	2,5	278	17,3	50	992	23	0	6,8
29/09/2022	08	2,8	266	17,7	51	992	243	0	8,1
29/09/2022	09	2,5	264	20	47	992	530	0	8
29/09/2022	10	4,5	247	21,2	43	992	679	0	11,1
29/09/2022	11	5,7	234	21,9	41	991	772	0	12,3
29/09/2022	12	2,4	217	23,1	38	991	308	0	9,4
29/09/2022	13	4,4	290	24	33	990	473	0	11,4
29/09/2022	14	4,1	294	24,3	31	989	356	0	11,8
29/09/2022	15	4,4	261	24,6	29	989	533	0	12
29/09/2022	16	4,5	281	24,5	29	989	267	0	13
29/09/2022	17	5,2	284	23,7	30	989	48	0	13,1
29/09/2022	18	5,6	308	22,6	34	990	13	0	13,7
29/09/2022	19	5,1	283	21	39	990	3	0	12,2
29/09/2022	20	5,2	297	20,3	41	991	3	0	12,7
29/09/2022	21	3,6	300	19,6	44	991	2	0	10,1
29/09/2022	22	5	313	18,9	47	992	2	0	10,3
29/09/2022	23	0,3	265	18,5	49	992	2	0	2,6
30/09/2022	00	2,7	306	18,1	49	993	2	0	6,1
30/09/2022	01	4,9	317	18,1	47	993	2	0	9,5
30/09/2022	02	3,5	304	17,9	48	993	1	0	9,9
30/09/2022	03	2,9	291	17,3	46	993	1	0	9,9
30/09/2022	04	4,3	267	16,8	44	994	1	0	13,1
30/09/2022	05	6,6	308	16,3	44	994	1	0	15,8
30/09/2022	06	4,9	306	16	43	995	2	0	12,4
30/09/2022	07	3,2	292	16,2	43	996	109	0	10,8
30/09/2022	08	3,2	268	17,6	40	997	317	0	11,3
30/09/2022	09	1,5	290	19,2	38	998	523	0	6,9
30/09/2022	10	0,3	355	21,3	33	999	685	0	3,6
30/09/2022	11	1,1	317	21,8	31	999	786	0	6
30/09/2022	12	2,8	304	22,5	30	999	840	0	9,6
30/09/2022	13	2,2	297	23,4	28	998	815	0	9,6
30/09/2022	14	3,1	296	23,7	27	998	741	0	10,3
30/09/2022	15	5,8	129	22,6	39	999	569	0	11,3
30/09/2022	16	5,6	128	21,7	42	1000	411	0	10,7
30/09/2022	17	4,6	119	21,2	43	1001	202	0	8,4
30/09/2022	18	2,4	133	20,9	43	1002	33	0	5,2
30/09/2022	19	0,6	131	20,3	46	1003	2	0	1,6
30/09/2022	20	0,1	227	19,8	48	1004	2	0	0,5
30/09/2022	21	0,2	298	18,9	53	1005	2	0	2,3
30/09/2022	22	0,5	298	18,1	56	1005	2	0	3,3
30/09/2022	23	0,4	308	17	60	1006	2	0	2,7
01/10/2022	00	2,6	303	16,8	51	1006	2	0	6,1
01/10/2022	01	2,6	306	15,9	50	1007	2	0	6,6
01/10/2022	02	6,6	313	15,7	49	1007	2	0	11,2
01/10/2022	03	6,2	318	16	49	1007	2	0	10,7
01/10/2022	04	4,7	313	15,3	52	1008	2	0	9
01/10/2022	05	3	304	14,8	54	1008	2	0	7,8
01/10/2022	06	1,1	295	14,4	56	1009	3	0	4,9
01/10/2022	07	1	275	14,4	56	1010	106	0	4,4
01/10/2022	08	0,1	285	16	51	1011	312	0	3,8
01/10/2022	09	0,1	231	19	44	1012	516	0	1,1
01/10/2022	10	0,1	224	22,2	36	1012	677	0	0,1
01/10/2022	11	0,7	167	22,9	33	1012	783	0	3,2
01/10/2022	12	1	164	24,1	29	1012	827	0	4
01/10/2022	13	2	159	24,5	29	1011	804	0	5,9
01/10/2022	14	3,2	145	24,5	30	1011	720	0	7,2
01/10/2022	15	5,9	135	23,7	33	1010	574	0	8,8
01/10/2022	16	5,5	149	23,3	39	1010	397	0	9,6
01/10/2022	17	6,4	150	22,1	45	1010	197	0	10,3
01/10/2022	18	3,1	152	21,6	52	1011	31	0	6,6
01/10/2022	19	1,1	129	21,1	64	1011	2	0	3,1
01/10/2022	20	0,1	50	20,7	66	1012	2	0	0,1
01/10/2022	21	0,1	342	19,7	68	1013	2	0	0,5
01/10/2022	22	0,5	315	18,9	70	1013	2	0	2,4
01/10/2022	23	3	319	17,7	68	1013	2	0	5,4
02/10/2022	00	2,7	317	17,2	64	1013	3	0	6
02/10/2022	01	3,3	319	17	62	1013	2	0	6,4
02/10/2022	02	1,7	219	16,7	59	1013	2	0	5,3
02/10/2022	03	2	224	17,6	57	1013	2	0	4,3
02/10/2022	04	0,2	268	17,1	59	1013	2	0	1,7
02/10/2022	05	2,9	312	16,1	61	1013	2	0	5,2
02/10/2022	06	1,2	263	15,4	61	1013	3	0	3,6
02/10/2022	07	0,2	285	15,1	61	1013	105	0	2
02/10/2022	08	1,5	311	16,4	53	1013	315	0	4,9
02/10/2022	09	0,1	218	20,2	43	1014	524	0	1,3
02/10/2022	10	0,8	141	22,1	40	1014	689	0	2,1
02/10/2022	11	1,5	156	23	43	1013	797	0	4,4
02/10/2022	12	2,4	142	23,2	48	1013	835	0	4,9
02/10/2022	13	2,2	138	23,9	47	1012	815	0	5,8
02/10/2022	14	3,5	135	23,4	49	1011	737	0	6,3
02/10/2022	15	3,2	130	23,3	52	1010	597	0	6,1
02/10/2022	16	4	139	23	62	1010	400	0	6,9
02/10/2022	17	3,3	141	22,7	66	1010	187	0	6,5
02/10/2022	18	1,7	125	21,8	74	1010	20	0	3,1
02/10/2022	19	0,1	195	21,3	75	1009	2	0	0,2
02/10/2022	20	0,1	202	20,9	79	1010	2	0	0,1
02/10/2022	21	0,1	343	20	84	1010	2	0	0,3
02/10/2022	22	0,1	326	19,3	89	1010	2	0	1,1
02/10/2022	23	1,2	315	18,4	93	1010	2	0	3,4
03/10/2022	00	1,5	313	17,7	89	1009	2	0	3,8
03/10/2022	01	1,8	322	17,2	87	1009	2	0	4,9
03/10/2022	02	0,8	313	17,4	78	1009	2	0	3,3
03/10/2022	03	0,3	284	17,3	73	1008	2	0	2,4
03/10/2022	04	1,8	314	17,6	67	1008	2	0	4,2
03/10/2022	05	0,4	307	17,4	63	1008	2	0	1,4
03/10/2022	06	1,6	311	17,2	61	1008	2	0	4,7
03/10/2022	07	2,9	317	17,3	56	1008	47	0	5,3
03/10/2022	08	1,1	315	18	54	1009	146	0	2,7
03/10/2022	09	0,3	313	19,4	56	1009	201	0	1,2
03/10/2022	10	0,1	309	21,3	56	1009	256	0	0,1
03/10/2022	11	0,1	302	22,9	62	1009	318	0	0,1
03/10/2022	12	0,1	102	24,4	67	1008	351	0	0,1
03/10/2022	13	0,1	133	24	73	1007	284	0	1,2
03/10/2022	14	0,3	141	24,2	76	1007	501	0	2,3
03/10/2022	15	0,2	78	25,1	69	1006	453	0	1,5
03/10/2022	16	1	101	24,6	69	1005	278	0	2,8
03/10/2022	17	1	144	22,8	83	1005	108	0	2,7
03/10/2022	18	0,8	143	21,8	95	1005	15	0	2
03/10/2022	19	0,9	168	21,3	100	1005	2	0	3,3
03/10/2022	20	1,4	146	20,9	100	1006	2	0	3,1
03/10/2022	21	0,1	145	20,8	100	1006	2	0	0,4
03/10/2022	22	0,1	357	20,6	100	1006	2	0	0,1
03/10/2022	23	0,1	331	20,4	100	1006	1	0	0,3
04/10/2022	00	0,1	281	19,9	100	1006	2	0	0,8
04/10/2022	01	0,1	304	19,3	100	1006	1	0	1,9
04/10/2022	02	0,2	305	19,4	100	1005	1	0	1,6
04/10/2022	03	0,1	340	19,4	100	1005	1	0	1
04/10/2022	04	0,2	313	19,2	100	1005	1	0	1,6
04/10/2022	05	0,1	270	18,5	100	1005	1	0	0,1
04/10/2022	06	0,2	334	18,3	100	1006	2	0	0,9
04/10/2022	07	0,1	306	18,5	100	1006	31	0	0,7
04/10/2022	08	0,1	302	18,6	100	1007	97	0	0,7
04/10/2022	09	0,1	304	20,8	94	1007	300	0	0,5
04/10/2022	10	0,1	334	23,4	86	1007	494	0	0,5
04/10/2022	11	0,1	309	25,7	72	1007	546	0	0,1
04/10/2022	12	0,3	177	26,2	68	1007	633	0	1,3
04/10/2022	13	2	147	25	76	1006	678	0	5,3
04/10/2022	14	1,5	138	25,4	73	1006	633	0	4,9
04/10/2022	15	4,6	124	23,9	82	1006	511	0	8,5
04/10/2022	16	3,6	143	23,7	86	1006	304	0	8,7
04/10/2022	17	1,1	157	23,2	89	1007	106	0	6,2
04/10/2022	18	0,1	224	22,4	90	1007	15	0	2,9
04/10/2022	19	0,1	109	21,8	99	1008	2	0	2
04/10/2022	20	0,1	124	21,5	100	1008	2	0	0,3
04/10/2022	21	0,1	349	21	100	1009	2	0	0,4
04/10/2022	22	0,1	338	20,4	100	1009	2	0	0,5
04/10/2022	23	0,1	333	20	100	1009	2	0	0,5
05/10/2022	00	0,5	322	19,7	100	1009	2	0	2,5
05/10/2022	01	0,3	318	19,2	100	1009	2	0	1,9
05/10/2022	02	0,7	310	18,5	100	1009	1	0	3,1
05/10/2022	03	0,9	315	18,3	100	1008	1	0	3,5
05/10/2022	04	0,2	321	18,7	100	1008	1	0	1,5
05/10/2022	05	1,1	311	18,6	100	1008	1	0	3,1
05/10/2022	06	1,1	320	18,2	100	1008	2	0	3
05/10/2022	07	0,2	322	18,4	100	1009	51	0	1,9
05/10/2022	08	0,1	321	19,8	98	1009	260	0	1,3
05/10/2022	09	0,2	1	21,7	94	1010	215	0	1,3
05/10/2022	10	1,8	55	22,2	96	1010	327	0	5,8
05/10/2022	11	0,9	137	22,6	94	1010	212	0	5,3
05/10/2022	12	0,5	163	22,7	96	1010	202	0	4,8
05/10/2022	13	3,6	134	21,5	100	1009	206	0	6,5
05/10/2022	14	1,9	130	22,5	94	1009	217	0	6,3
05/10/2022	15	0,5	172	22,7	93	1009	125	0	4,4
05/10/2022	16	0,4	207	23	95	1009	166	0	4,4
05/10/2022	17	0,3	180	23,4	92	1009	154	0	4,1
05/10/2022	18	0,3	196	22,1	100	1009	16	0	4,1
05/10/2022	19	0,1	206	21,7	100	1010	2	0	1,9
05/10/2022	20	0,3	147	21,6	100	1011	2	0	1,6
05/10/2022	21	1,4	26	21	100	1011	2	0	3,3
05/10/2022	22	1	26	20,5	100	1011	2	0	3,2
05/10/2022	23	1,8	32	20,1	100	1011	2	0	4,5
06/10/2022	00	1,1	293	19,9	100	1011	1	0	3,8
06/10/2022	01	1,1	354	19,8	100	1011	1	0	4,3
06/10/2022	02	2,1	38	19,6	100	1011	1	0	5,1
06/10/2022	03	2,2	298	19,3	100	1011	1	0	5,6
06/10/2022	04	0,9	343	19,2	100	1011	1	0	3,5
06/10/2022	05	0,4	317	18,9	100	1011	1	0	2,3
06/10/2022	06	0,5	316	18,6	100	1011	1	0	2,7
06/10/2022	07	0,4	287	18,6	100	1012	22	0	2,9
06/10/2022	08	2	278	19,6	98	1012	57	0	6,5
06/10/2022	09	3,5	32	20,6	92	1013	219	0	8,1
06/10/2022	10	4,8	39	21,7	83	1013	311	0	11,2
06/10/2022	11	4,4	63	22,1	84	1013	568	0	13
06/10/2022	12	3,4	68	22,1	82	1012	295	0	10,8
06/10/2022	13	3,5	121	22,3	87	1012	349	0	12,9
06/10/2022	14	6,7	55	22	82	1011	466	0	16,3
06/10/2022	15	7,6	53	21,5	92	1011	282	0	17,1
06/10/2022	16	8	43	21,2	96	1011	143	0	17,7
06/10/2022	17	7,7	40	21	90	1011	102	0	15,5
06/10/2022	18	8,9	28	20,7	95	1011	21	0	15,2
06/10/2022	19	9,5	31	20	96	1011	2	0	16,2
06/10/2022	20	2,9	38	19,6	97	1011	2	0	7
06/10/2022	21	3,9	51	19,7	99	1012	2	0	8,7
06/10/2022	22	2,5	19	19	100	1012	1	2	7,8
06/10/2022	23	0,4	301	18,1	100	1011	1	0	2,9
07/10/2022	00	0,5	319	18,6	100	1010	1	0	2,2
07/10/2022	01	0,2	321	18,8	100	1010	1	0,4	1
07/10/2022	02	0,2	326	18,2	100	1009	0	3,2	1,9
07/10/2022	03	0,1	315	18	100	1009	0	0,4	0,7
07/10/2022	04	0,1	288	17,8	100	1009	1	0	1,1
07/10/2022	05	0,5	314	17,8	100	1008	1	0	3,1
07/10/2022	06	0,1	279	17,9	100	1008	1	0	0,9
07/10/2022	07	0,1	327	18,3	100	1008	16	0	0,6
07/10/2022	08	0,1	304	19,3	100	1008	153	0,4	1,7
07/10/2022	09	0,1	352	20,2	100	1009	150	0	0,5
07/10/2022	10	0,2	327	20	100	1009	79	0	1,7
07/10/2022	11	2,7	33	20,6	100	1008	376	0	7,1
07/10/2022	12	1,7	120	21	100	1008	241	0	7,5
07/10/2022	13	1,2	143	21,6	98	1008	323	0	7,6
07/10/2022	14	1,8	113	21,9	98	1007	405	0	8,5
07/10/2022	15	1,5	98	21,9	99	1006	314	0	7,1
07/10/2022	16	1,3	113	21,7	99	1006	183	0	6,5
07/10/2022	17	0,8	99	20,8	100	1006	56	0	5,2
07/10/2022	18	0,8	99	20,6	100	1006	7	0	5
07/10/2022	19	1,5	35	20,2	100	1006	1	0	4,3
07/10/2022	20	1,4	33	19,7	100	1006	1	0	4,3
07/10/2022	21	0,9	1	19,3	100	1006	1	0	4
07/10/2022	22	0,1	296	19,1	100	1006	2	0,4	2,2
07/10/2022	23	0,1	318	18,9	100	1006	1	0	1,3
08/10/2022	00	0,8	314	18,2	100	1006	1	0	3,2
08/10/2022	01	0,1	314	17,8	100	1005	1	0	1,3
08/10/2022	02	0,1	322	17,5	100	1005	1	0	2
08/10/2022	03	0,2	315	17,5	100	1004	1	0	1
08/10/2022	04	0,2	300	17	100	1004	1	0	2,1
08/10/2022	05	0,6	294	16,9	100	1005	1	0	3
08/10/2022	06	1,1	316	17,2	100	1005	2	0	3,1
08/10/2022	07	0,8	318	16,9	100	1005	40	0	2,8
08/10/2022	08	0,3	318	17,8	100	1005	226	0	2,7
08/10/2022	09	0,1	327	20,4	94	1006	404	0	0,5
08/10/2022	10	0,1	9	23,4	76	1006	482	0	0,1
08/10/2022	11	0,3	70	24,5	69	1006	664	0	1,2
08/10/2022	12	0,3	120	24,4	66	1005	753	0	2,9
08/10/2022	13	1	185	23,7	75	1005	739	0	6
08/10/2022	14	1,9	155	23	82	1004	599	0	8,4
08/10/2022	15	1,9	143	22,5	88	1004	423	0	8,8
08/10/2022	16	1,8	148	21,8	97	1004	180	0	8,1
08/10/2022	17	2,8	83	21,2	100	1004	77	0	9,9
08/10/2022	18	2,1	91	21	100	1005	9	0	8,4
08/10/2022	19	1	133	20,9	100	1005	2	0	6,8
08/10/2022	20	1,5	62	20,8	100	1005	2	0	6,1
08/10/2022	21	1	122	20,7	100	1005	1	0	5,6
08/10/2022	22	0,6	141	20,7	100	1005	1	0	4,9
08/10/2022	23	0,4	111	20,8	100	1005	1	0	3,9
09/10/2022	00	0,8	162	19,7	100	1005	1	0,8	5,6
09/10/2022	01	0,4	168	19,6	100	1005	1	0	4,1
09/10/2022	02	0,3	138	19,6	100	1005	0	0	3,7
09/10/2022	03	2	39	19,1	100	1004	1	0	5,1
09/10/2022	04	0,9	22	18,5	100	1004	1	0	2,5
09/10/2022	05	0,1	333	18,3	100	1004	1	0	1,4
09/10/2022	06	1,8	27	18,4	100	1004	1	0	4,5
09/10/2022	07	0,6	27	18,7	100	1004	54	0	3,1
09/10/2022	08	0,1	358	19,1	100	1005	86	0	0,8
09/10/2022	09	0,5	348	19,8	100	1005	200	0	2,7
09/10/2022	10	0,2	45	22,3	90	1005	531	0	2,1
09/10/2022	11	0,7	129	23,3	78	1005	561	0,4	3,4
09/10/2022	12	1,4	127	22	84	1004	291	0	3,8
09/10/2022	13	1,8	150	21,5	87	1004	173	0	4,4
09/10/2022	14	2,5	133	21,6	83	1003	364	0	4,6
09/10/2022	15	2,4	141	22,6	76	1002	470	0	5,6
09/10/2022	16	4	135	22	79	1002	320	0	6,9
09/10/2022	17	2,8	149	21,7	84	1002	132	0	5,3
09/10/2022	18	1,5	150	20,9	92	1002	11	0	3,2
09/10/2022	19	0,1	142	20,6	95	1003	2	0	0,1
09/10/2022	20	0,1	128	20,3	97	1003	2	0	0,1
09/10/2022	21	0,1	346	19,7	100	1003	2	0	0,3
09/10/2022	22	0,1	347	19,2	100	1004	2	0	0,9
09/10/2022	23	0,1	310	18,5	100	1004	2	0	0,6
10/10/2022	00	0,2	307	17,8	100	1004	2	0	1,7
10/10/2022	01	0,7	315	17,4	100	1004	1	0	2,8
10/10/2022	02	1,3	317	17,3	100	1003	1	0	3
10/10/2022	03	1,4	314	17	100	1003	1	0	3,7
10/10/2022	04	0,3	328	17,2	100	1003	1	0	1,9
10/10/2022	05	0,3	312	17,2	100	1003	1	0	1,9
10/10/2022	06	0,3	293	16,8	100	1003	2	0	1,8
10/10/2022	07	0,2	304	17,2	100	1004	52	0	1,8
10/10/2022	08	0,1	304	18,5	100	1004	192	0	0,5
10/10/2022	09	0,1	316	21,1	93	1004	344	0	0,1
10/10/2022	10	0,1	337	22,9	83	1005	471	0	0,2
10/10/2022	11	0,1	306	24	77	1005	519	0	0,3
10/10/2022	12	0,1	152	25	69	1004	532	0	0,7
10/10/2022	13	1,5	133	23,4	75	1004	620	0	4,8
10/10/2022	14	1,3	151	23	79	1003	346	0	5
10/10/2022	15	0,6	168	22	89	1003	95	0	3,7
10/10/2022	16	0,1	217	21,6	99	1003	36	0	2
10/10/2022	17	0,2	67	21,2	100	1003	10	0	1,1
10/10/2022	18	0,5	284	19,3	100	1004	2	0	4,7
10/10/2022	19	0,2	268	18,7	100	1004	1	3,6	1,5
10/10/2022	20	0,2	281	18,1	100	1005	1	0,8	2,3
10/10/2022	21	2,7	315	17,5	100	1005	1	0	6,9
10/10/2022	22	2,2	40	17,2	100	1005	1	0	5,8
10/10/2022	23	1,1	29	17,2	100	1005	1	0	3,5
11/10/2022	00	1	18	17	100	1005	1	0	3,5
11/10/2022	01	0,1	298	17,2	100	1005	0	0	1,3
